ligand_name,smiles,smiles_duplicate,receptor_family,receptor,receptor_subtype,bias_category,bias_pathway,reference_ligand,assay_1,assay_2,publication_title,author,doi,pmid,year,molecular_weight,logp,hba,hbd,rings,tpsa
SIII,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,Peptide,Angiotensin receptor,AT1 receptor,G protein selectivity,Gi / Gq,Angiotensin 2,BRET,BRET,Functional selectivity profiling of the angiotensin II type 1 receptor using pathway-wide BRET signaling sensors,"Namkung,Y",10.1126/scisignal.aat1631,30514808,2018,918.15,-0.79,11,12,2,334.82
SIII,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,Peptide,Angiotensin receptor,AT1 receptor,G protein selectivity,G12 / Gq,Angiotensin 2,BRET,BRET,Functional selectivity profiling of the angiotensin II type 1 receptor using pathway-wide BRET signaling sensors,"Namkung,Y",10.1126/scisignal.aat1631,30514808,2018,918.15,-0.79,11,12,2,334.82
SIII,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,O=C(N[C@@H](CCCNC(N)=N)C(N[C@@H](C(C)C)C(N[C@@H]([C@@H](C)CC)C(N[C@@H]([C@@H](C)CC)C(N[C@@H](CC1=CNC=N1)C(N2[C@@H](CCC2)C(N[C@@H]([C@@H](C)CC)C(O)=O)=O)=O)=O)=O)=O)=O)CNC,Peptide,Angiotensin receptor,AT1 receptor,G protein selectivity,G12 / Gi,Angiotensin 2,BRET,BRET,Functional selectivity profiling of the angiotensin II type 1 receptor using pathway-wide BRET signaling sensors,"Namkung,Y",10.1126/scisignal.aat1631,30514808,2018,918.15,-0.79,11,12,2,334.82
Barium,[Ba+2],[Ba+2],Orphan,Calcium-sensing receptor,CaS receptor,G protein selectivity,Gi / Gq,Calcium,cAMP,IP,Biased agonism of the calcium-sensing receptor,"Thomsen,AR",10.1016/j.ceca.2011.11.009,22192592,2012,137.33,-0.38,0,0,0,0.0
Framycetin,O[C@@H]([C@@H]([C@H]1N)O)[C@H](CN)O[C@@H]1O[C@@H]([C@H]2O)[C@@H](CO)O[C@H]2O[C@H]3[C@@H]([C@H](C[C@H]([C@@H]3O)N)N)O[C@H]4O[C@H](CN)[C@H]([C@@H]([C@H]4N)O)O,O[C@@H]([C@@H]([C@H]1N)O)[C@H](CN)O[C@@H]1O[C@@H]([C@H]2O)[C@@H](CO)O[C@H]2O[C@H]3[C@@H]([C@H](C[C@H]([C@@H]3O)N)N)O[C@H]4O[C@H](CN)[C@H]([C@@H]([C@H]4N)O)O,Orphan,Calcium-sensing receptor,CaS receptor,G protein selectivity,Gi / Gq,Calcium,cAMP,IP,Biased agonism of the calcium-sensing receptor,"Thomsen,AR",10.1016/j.ceca.2011.11.009,22192592,2012,614.65,-8.9,19,13,4,353.11
Tobramycin,O[C@@H]([C@@H]([C@H]1O)N)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H]([C@@H]([C@H](C[C@H]2N)N)O[C@H]3O[C@H](CN)[C@H](C[C@H]3N)O)O,O[C@@H]([C@@H]([C@H]1O)N)[C@@H](CO)O[C@@H]1O[C@@H]2[C@H]([C@@H]([C@H](C[C@H]2N)N)O[C@H]3O[C@H](CN)[C@H](C[C@H]3N)O)O,Orphan,Calcium-sensing receptor,CaS receptor,G protein selectivity,Gi / Gq,Calcium,cAMP,IP,Biased agonism of the calcium-sensing receptor,"Thomsen,AR",10.1016/j.ceca.2011.11.009,22192592,2012,467.52,-6.3,14,10,3,268.17
J113863,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,Protein,Chemokine receptor,CCR2,G protein selectivity,Go / Gi,CCL2,BRET,BRET,Partial Agonist and Biased Signaling Properties of the Synthetic Enantiomers J113863/UCB35625 at Chemokine Receptors CCR2 and CCR5,"Corbisier,J",10.1074/jbc.M116.757559,27895119,2017,528.54,7.63,2,1,5,38.33
J113863,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,ClC1=CC=C(C2=C1)OC3=C(C2C(N[C@H]4CC[N@@+](CC)(CC4)C/C5=C/CCCCCC5)=O)C=C(Cl)C=C3,Protein,Chemokine receptor,CCR5,G protein selectivity,Gi / Go,CCL4,BRET,BRET,Partial Agonist and Biased Signaling Properties of the Synthetic Enantiomers J113863/UCB35625 at Chemokine Receptors CCR2 and CCR5,"Corbisier,J",10.1074/jbc.M116.757559,27895119,2017,528.54,7.63,2,1,5,38.33
UCB35625,ClC1=CC=C(OC(C=CC(Cl)=C3)=C3C2C(N[C@H]4CC[N@@+](C/C5=C/CCCCCC5)(CC)CC4)=O)C2=C1,ClC1=CC=C(OC(C=CC(Cl)=C3)=C3C2C(N[C@H]4CC[N@@+](C/C5=C/CCCCCC5)(CC)CC4)=O)C2=C1,Protein,Chemokine receptor,CCR5,G protein selectivity,Gi / Go,CCL4,BRET,BRET,Partial Agonist and Biased Signaling Properties of the Synthetic Enantiomers J113863/UCB35625 at Chemokine Receptors CCR2 and CCR5,"Corbisier,J",10.1074/jbc.M116.757559,27895119,2017,528.54,7.63,2,1,5,38.33
Bromocriptine,BrC(NC1=CC=C2)=C3C1=C2C4=C[C@@H](C(N[C@]5(C(C)C)O[C@@]6(N(C5=O)[C@@H](CC(C)C)C(N7[C@H]6CCC7)=O)O)=O)CN(C)[C@@H]4C3,BrC(NC1=CC=C2)=C3C1=C2C4=C[C@@H](C(N[C@]5(C(C)C)O[C@@]6(N(C5=O)[C@@H](CC(C)C)C(N7[C@H]6CCC7)=O)O)=O)CN(C)[C@@H]4C3,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Gβy / Gi,Dopamine,cAMP,cAMP,Bias analyses of preclinical and clinical D2 dopamine ligands: studies with immediate and complex signaling pathways,"Brust,TF",10.1124/jpet.114.220293,25539635,2015,654.61,3.19,6,3,7,118.21
Cariprazine,ClC1=C(C=CC=C1N2CCN(CCC3CCC(CC3)NC(N(C)C)=O)CC2)Cl,ClC1=C(C=CC=C1N2CCN(CCC3CCC(CC3)NC(N(C)C)=O)CC2)Cl,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,427.42,4.34,3,1,3,38.82
"6-{4-[4-(2,3-Dichlorophenyl)piperazin-1-yl]butoxy}pyrazolo-[1,5-a]pyridine",ClC1=C(C=CC=C1N2CCN(CCCCOC3=CN4N=CC=C4C=C3)CC2)Cl,ClC1=C(C=CC=C1N2CCN(CCCCOC3=CN4N=CC=C4C=C3)CC2)Cl,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,419.36,4.62,5,0,4,33.01
"6-{4-[4-(2,3-Dichlorophenyl)piperazin-1-yl]butoxy}pyrazolo-[1,5-a]pyridine-3-carbaldehyde",ClC1=C(C=CC=C1N2CCN(CCCCOC3=CN4N=CC(C=O)=C4C=C3)CC2)Cl,ClC1=C(C=CC=C1N2CCN(CCCCOC3=CN4N=CC(C=O)=C4C=C3)CC2)Cl,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,447.37,4.43,6,0,4,50.08
"5-{4-[4-(2,3-Dichlorophenyl)piperazin-1-yl]butoxy}pyrazolo-[1,5-a]pyridine-2-carbaldehyde",ClC1=C(C=CC=C1N2CCN(CCCCOC3=CC4=CC(C=O)=NN4C=C3)CC2)Cl,ClC1=C(C=CC=C1N2CCN(CCCCOC3=CC4=CC(C=O)=NN4C=C3)CC2)Cl,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,447.37,4.43,6,0,4,50.08
"(E)-5-{4-[4-(2,3-Dichlorophenyl)piperazin-1-yl]butoxy}-pyrazolo[1,5-a]pyridine-3-carbaldehydeoxime",O/N=C/C1=C2C=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=CN2N=C1,O/N=C/C1=C2C=C(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=CN2N=C1,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,462.38,4.43,7,1,4,65.6
"5-{4-[4-(2,3-dichlorophenyl)piperazin-1-yl]butoxy}pyrazolo-[1,5-a]pyridine-2-carbaldehydeoxime",ON=CC1=NN2C=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC2=C1,ON=CC1=NN2C=CC(OCCCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)=CC2=C1,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,GTPγS,GTPγS,"Functionally selective dopamine D2, D3 receptor partial agonists","Möller,D",10.1021/jm5004039,24831693,2014,462.38,4.43,7,1,4,65.6
"2-Methyl-N-(4-(methyl((R)-2-oxo-1,2,5,6-tetrahydro-4H-imidazo[4,5,1-ij]quinolin-5-yl)amino)butyl)indoline-1-carboxamide",O=C1N2C3=C(C[C@H](C2)N(C)CCCCNC(N4C5=CC=CC=C5CC4C)=O)C=CC=C3N1,O=C1N2C3=C(C[C@H](C2)N(C)CCCCNC(N4C5=CC=CC=C5CC4C)=O)C=CC=C3N1,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,BRET,BRET,Novel and Potent Dopamine D2 Receptor Go-Protein Biased Agonists,"Bonifazi,A",10.1021/acsptsci.8b00060,30775693,2019,433.56,3.13,4,2,5,73.37
"(S)-2-Methyl-N-(4-(methyl((R)-2-oxo-1,2,5,6-tetrahydro-4H-imidazo[4,5,1-ij]quinoline-5-yl)amino)butyl)indoline-1-carboxamide",O=C(N1[C@@H](C)CC2=C1C=CC=C2)NCCCCN(C)[C@H]3CN(C(N4)=O)C5=C4C=CC=C5C3,O=C(N1[C@@H](C)CC2=C1C=CC=C2)NCCCCN(C)[C@H]3CN(C(N4)=O)C5=C4C=CC=C5C3,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,BRET,BRET,Novel and Potent Dopamine D2 Receptor Go-Protein Biased Agonists,"Bonifazi,A",10.1021/acsptsci.8b00060,30775693,2019,433.56,3.13,4,2,5,73.37
"(R)-2-Methyl-N-(4-(methyl((R)-2-oxo-1,2,5,6-tetrahydro-4H-imidazo[4,5,1-ij]quinoline-5-yl)amino)butyl)indoline-1-carboxamide",O=C(N1[C@H](C)CC2=C1C=CC=C2)NCCCCN(C)[C@H]3CN(C(N4)=O)C5=C4C=CC=C5C3,O=C(N1[C@H](C)CC2=C1C=CC=C2)NCCCCN(C)[C@H]3CN(C(N4)=O)C5=C4C=CC=C5C3,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,BRET,BRET,Novel and Potent Dopamine D2 Receptor Go-Protein Biased Agonists,"Bonifazi,A",10.1021/acsptsci.8b00060,30775693,2019,433.56,3.13,4,2,5,73.37
"Trans-N-(2-(2-((methyl((R)-2-oxo-1,2,5,6-tetrahydro-4H-imidazo[4,5,1-ij]quinolin-5-yl)amino)methyl)cyclopropyl)ethyl)-1H-indole-2-carboxamide",O=C1N2C3=C(C[C@H](C2)N(C)C[C@H]4[C@H](CCNC(C5=CC6=CC=CC=C6N5)=O)C4)C=CC=C3N1,O=C1N2C3=C(C[C@H](C2)N(C)C[C@H]4[C@H](CCNC(C5=CC6=CC=CC=C6N5)=O)C4)C=CC=C3N1,Aminergic,Dopamine receptor,D2 receptor,G protein selectivity,Go / Gi,Quinpirole,BRET,BRET,Novel and Potent Dopamine D2 Receptor Go-Protein Biased Agonists,"Bonifazi,A",10.1021/acsptsci.8b00060,30775693,2019,443.55,3.12,4,3,6,85.92
AM-1638,FC1=CC=C(OC)C=C1C2=CC=C(COC3=CC=CC([C@@H](CC(O)=O)C4CC4)=C3)C=C2C5=CCCC5(C)C,FC1=CC=C(OC)C=C1C2=CC=C(COC3=CC=CC([C@@H](CC(O)=O)C4CC4)=C3)C=C2C5=CCCC5(C)C,Lipid,Free fatty acid receptor,FFA1 receptor,G protein selectivity,Gs / Gq,GW9508,cAMP,IP,GPR40 (FFAR1) – Combined Gs and Gq signaling in vitro is associated with robust incretin secretagogue action ex vivo and in vivo,"Hauge,M",10.1016/j.molmet.2014.10.002,25685685,2015,514.64,8.25,3,1,5,55.76
AM-5262,FC1=CC=C(OC)C=C1C2=CC=C(COC3=CC=C(CC[C@@]45[C@@H](C5)C(O)=O)C4=C3)C=C2[C@H]6C(C)(C)CCC6,FC1=CC=C(OC)C=C1C2=CC=C(COC3=CC=C(CC[C@@]45[C@@H](C5)C(O)=O)C4=C3)C=C2[C@H]6C(C)(C)CCC6,Lipid,Free fatty acid receptor,FFA1 receptor,G protein selectivity,Gs / Gq,GW9508,cAMP,IP,GPR40 (FFAR1) – Combined Gs and Gq signaling in vitro is associated with robust incretin secretagogue action ex vivo and in vivo,"Hauge,M",10.1016/j.molmet.2014.10.002,25685685,2015,514.64,7.66,3,1,6,55.76
AZ1729,FC1=CC=C(C(NC2=CC(C3=C(C)N=C(/N=C(N)/N)S3)=CC=C2)=O)C=C1,FC1=CC=C(C(NC2=CC(C3=C(C)N=C(/N=C(N)/N)S3)=CC=C2)=O)C=C1,Lipid,Free fatty acid receptor,FFA2 receptor,G protein selectivity,Gi / Gq,Propionate,cAMP,IP,A Novel Allosteric Activator of Free Fatty Acid 2 Receptor Displays Unique Gi-functional Bias,"Bolognini,D",10.1074/jbc.M116.736157,27385588,2016,369.43,3.41,4,3,3,106.39
Ibutamoren,O=S(N1C2=CC=CC=C2C3(C1)CCN(C([C@H](NC(C(C)(N)C)=O)COCC4=CC=CC=C4)=O)CC3)(C)=O,O=S(N1C2=CC=CC=C2C3(C1)CCN(C([C@H](NC(C(C)(N)C)=O)COCC4=CC=CC=C4)=O)CC3)(C)=O,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Go,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,528.68,1.77,6,2,4,122.04
Macimorelin,O=C([C@@H](CC1=CNC2=CC=CC=C21)NC(C(C)(C)N)=O)N[C@H](CC3=CNC4=CC=CC=C43)NC=O,O=C([C@@H](CC1=CNC2=CC=CC=C21)NC(C(C)(C)N)=O)N[C@H](CC3=CNC4=CC=CC=C43)NC=O,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Go,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,474.57,1.84,4,6,4,144.9
Ibutamoren,O=S(N1C2=CC=CC=C2C3(C1)CCN(C([C@H](NC(C(C)(N)C)=O)COCC4=CC=CC=C4)=O)CC3)(C)=O,O=S(N1C2=CC=CC=C2C3(C1)CCN(C([C@H](NC(C(C)(N)C)=O)COCC4=CC=CC=C4)=O)CC3)(C)=O,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Gi,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,528.68,1.77,6,2,4,122.04
Macimorelin,O=C([C@@H](CC1=CNC2=CC=CC=C21)NC(C(C)(C)N)=O)N[C@H](CC3=CNC4=CC=CC=C43)NC=O,O=C([C@@H](CC1=CNC2=CC=CC=C21)NC(C(C)(C)N)=O)N[C@H](CC3=CNC4=CC=CC=C43)NC=O,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Gi,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,474.57,1.84,4,6,4,144.9
JMV-2959,O=C(CN)N[C@H](CC1=CNC2=CC=CC=C21)C3=NN=C(CCC4=CC=CC=C4)N3CC(C=C5)=CC=C5OC,O=C(CN)N[C@H](CC1=CNC2=CC=CC=C21)C3=NN=C(CCC4=CC=CC=C4)N3CC(C=C5)=CC=C5OC,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Go,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,508.63,3.96,6,3,5,110.85
JMV-3018,O=C(C1=NC=CC=C1)N[C@H](CC2=CNC3=CC=CC=C32)C4=NN=C(CCC5=CC=CC=C5)N4CC(C=C6)=CC=C6OC,O=C(C1=NC=CC=C1)N[C@H](CC2=CNC3=CC=CC=C32)C4=NN=C(CCC5=CC=CC=C5)N4CC(C=C6)=CC=C6OC,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Go,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,556.67,5.71,6,2,6,97.72
JMV-3002,COC1=CC=C(CN2C([C@@H](CC3=CNC4=CC=CC=C43)NC(C5=NC=CC=C5)=O)=NN=C2CCC6=CC=CC=C6)C(OC)=C1,COC1=CC=C(CN2C([C@@H](CC3=CNC4=CC=CC=C43)NC(C5=NC=CC=C5)=O)=NN=C2CCC6=CC=CC=C6)C(OC)=C1,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Go,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,586.7,5.72,7,2,6,106.95
JMV-2959,O=C(CN)N[C@H](CC1=CNC2=CC=CC=C21)C3=NN=C(CCC4=CC=CC=C4)N3CC(C=C5)=CC=C5OC,O=C(CN)N[C@H](CC1=CNC2=CC=CC=C21)C3=NN=C(CCC4=CC=CC=C4)N3CC(C=C5)=CC=C5OC,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Gi,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,508.63,3.96,6,3,5,110.85
JMV-3018,O=C(C1=NC=CC=C1)N[C@H](CC2=CNC3=CC=CC=C32)C4=NN=C(CCC5=CC=CC=C5)N4CC(C=C6)=CC=C6OC,O=C(C1=NC=CC=C1)N[C@H](CC2=CNC3=CC=CC=C32)C4=NN=C(CCC5=CC=CC=C5)N4CC(C=C6)=CC=C6OC,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Gi,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,556.67,5.71,6,2,6,97.72
JMV-3002,COC1=CC=C(CN2C([C@@H](CC3=CNC4=CC=CC=C43)NC(C5=NC=CC=C5)=O)=NN=C2CCC6=CC=CC=C6)C(OC)=C1,COC1=CC=C(CN2C([C@@H](CC3=CNC4=CC=CC=C43)NC(C5=NC=CC=C5)=O)=NN=C2CCC6=CC=CC=C6)C(OC)=C1,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / Gi,Ghrelin,IP,BRET,"Agonism, Antagonism, and Inverse Agonism Bias at the Ghrelin Receptor Signaling","M´Kadmi,C",10.1074/jbc.M115.659250,26363071,2015,586.7,5.72,7,2,6,106.95
wFw-isonipecotic acid,NC(CC1=CNC2=C1C=CC=C2)C(NC(CC3=CC=CC=C3)C(NC(CC4=CNC5=C4C=CC=C5)C(N6CCC(C(N)=O)CC6)=O)=O)=O,NC(CC1=CNC2=C1C=CC=C2)C(NC(CC3=CC=CC=C3)C(NC(CC4=CNC5=C4C=CC=C5)C(N6CCC(C(N)=O)CC6)=O)=O)=O,Peptide,Ghrelin receptor,Ghrelin receptor,G protein selectivity,Gq / G12,Ghrelin,IP,IP,Unique interaction pattern for a functionally biased ghrelin receptor agonist,"Sivertsen,B",10.1074/jbc.M110.173237,21402696,2011,647.78,2.7,5,6,6,179.2
Cevimeline,CC1SC[C@@]2(CN3CCC2CC3)O1,CC1SC[C@@]2(CN3CCC2CC3)O1,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Gs,Carbachol,PI hydrolysis,cAMP,Discrete activation of transduction pathway associated with acetylcholine m1 receptor by several muscarinic ligands,"Gurwitz,D",10.1016/0922-4106(94)90220-8,8206127,1994,199.32,1.56,3,0,4,12.47
Pilocarpine,O=C1OC[C@H](CC2=CN=CN2C)[C@@H]1CC,O=C1OC[C@H](CC2=CN=CN2C)[C@@H]1CC,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Gs,Carbachol,PI hydrolysis,cAMP,Discrete activation of transduction pathway associated with acetylcholine m1 receptor by several muscarinic ligands,"Gurwitz,D",10.1016/0922-4106(94)90220-8,8206127,1994,208.26,1.16,4,0,2,44.12
TBPB,O=C1N(C2CCN(CC2)C3CCN(CC3)CC4=CC=CC=C4C)C5=CC=CC=C5N1,O=C1N(C2CCN(CC2)C3CCN(CC3)CC4=CC=CC=C4C)C5=CC=CC=C5N1,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Go,Acetylcholine,BRET,BRET,Distinct profiles of functional discrimination among G proteins determine the actions of G protein–coupled receptors,"Masuho,I",10.1126/scisignal.aab4068,26628681,2015,404.56,3.94,4,1,5,44.27
TBPB,O=C1N(C2CCN(CC2)C3CCN(CC3)CC4=CC=CC=C4C)C5=CC=CC=C5N1,O=C1N(C2CCN(CC2)C3CCN(CC3)CC4=CC=CC=C4C)C5=CC=CC=C5N1,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Gi,Acetylcholine,BRET,BRET,Distinct profiles of functional discrimination among G proteins determine the actions of G protein–coupled receptors,"Masuho,I",10.1126/scisignal.aab4068,26628681,2015,404.56,3.94,4,1,5,44.27
77-LH-28-1,O=C1N(CCCN2CCC(CCCC)CC2)C3=CC=CC=C3CC1,O=C1N(CCCN2CCC(CCCC)CC2)C3=CC=CC=C3CC1,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Gi,Oxotremorine-M,GTPγS,GTPγS,G Protein Coupling and Signaling Pathway Activation by M1 Muscarinic Acetylcholine Receptor Orthosteric and Allosteric Agonists,"Thomas,RL",10.1124/jpet.108.141788,18664591,2008,328.5,4.26,2,0,3,23.55
AC-42,O=C(CCCN1CCC(CCCC)CC1)C2=CC=CC=C2C,O=C(CCCN1CCC(CCCC)CC1)C2=CC=CC=C2C,Aminergic,Muscarinic receptor,M1 receptor,G protein selectivity,Gq / Gi,Oxotremorine-M,GTPγS,GTPγS,G Protein Coupling and Signaling Pathway Activation by M1 Muscarinic Acetylcholine Receptor Orthosteric and Allosteric Agonists,"Thomas,RL",10.1124/jpet.108.141788,18664591,2008,301.47,4.86,2,0,2,20.31
Iper-8-naph,O=C(C1=CC=CC2=CC=CC(C3=O)=C12)N3CC(C)(C)C[N+](C)(C)CCCCCCCC[N+](C)(C)CC#CCOC4=NOCC4,O=C(C1=CC=CC2=CC=CC(C3=O)=C12)N3CC(C)(C)C[N+](C)(C)CCCCCCCC[N+](C)(C)CC#CCOC4=NOCC4,Aminergic,Muscarinic receptor,M2 receptor,G protein selectivity,Gi / Gs,Iperoxo,GTPγS,cAMP,Ligand-Specific Restriction of Extracellular Conformational Dynamics Constrains Signaling of the M2 Muscarinic Receptor,"Bermudez,M",10.1021/acschembio.7b00275,28585805,2017,604.84,5.71,5,0,4,68.2
Iper-6-naph,O=C(C1=CC=CC2=CC=CC(C3=O)=C12)N3CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC4=NOCC4,O=C(C1=CC=CC2=CC=CC(C3=O)=C12)N3CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC#CCOC4=NOCC4,Aminergic,Muscarinic receptor,M2 receptor,G protein selectivity,Gi / Gs,Acetylcholine,GTPγS,cAMP,The allosteric vestibule of a seven transmembrane helical receptor controls G-protein coupling,"Bock,A",10.1038/ncomms2028,22948826,2012,576.78,4.93,5,0,4,68.2
Pilocarpine,O=C1OC[C@H](CC2=CN=CN2C)[C@@H]1CC,O=C1OC[C@H](CC2=CN=CN2C)[C@@H]1CC,Aminergic,Muscarinic receptor,M2 receptor,G protein selectivity,Gi / Gs,Acetylcholine,GTPγS,cAMP,The allosteric vestibule of a seven transmembrane helical receptor controls G-protein coupling,"Bock,A",10.1038/ncomms2028,22948826,2012,208.26,1.16,4,0,2,44.12
Iper6,C[N+](C)(C)CCCCCCCC[N+](C)(C)CC#CCOC1=NOCC1,C[N+](C)(C)CCCCCCCC[N+](C)(C)CC#CCOC1=NOCC1,Aminergic,Muscarinic receptor,M2 receptor,G protein selectivity,Gi / Gs,Acetylcholine,GTPγS,cAMP,The allosteric vestibule of a seven transmembrane helical receptor controls G-protein coupling,"Bock,A",10.1038/ncomms2028,22948826,2012,353.55,2.86,3,0,1,30.82
